Sentence_ID,sentence,sen_len,token_index,token,lang_tag,split_token,ID,FORM,UPOS,HEAD ID,HEAD,DEPREL,Categories,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,32,voy,spa,voy,32,,VERB,32,voy,parataxis,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,33,a,spa,a,33,,ADP,32,voy,case,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,34,clase,spa,clase,34,,NOUN,32,voy,obl,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,35,gracias,spa,gracias,35,,,,nan,,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,36,a,spa,a,36,,,,nan,,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,37,Dios,spa,Dios,37,,,,nan,,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,,,,gracias_a_Dios,35.1,,ADV,32,voy,discourse,,,,,,,
35674,por por el momento pues no voy a quedarme sin hacer nada porque esta semana que viene grabamos así que voy a estar trabajando aunque tengo spring break pues no no voy a clase gracias a Dios .,38,38,.,0,.,38,,PUNCT,9,quedarme,punct,,,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,1,ah,spa,ah,1,,INTJ,14,está,discourse,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,2,huevo,spa,huevo,2,,INTJ,14,está,discourse,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,3,es,spa,es,3,,AUX,4,cierto,aux,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,4,cierto,spa,cierto,4,,ADJ,14,está,parataxis,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,5,pero,spa,pero,5,,CCONJ,6,igual,discourse,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,6,igual,spa,igual,6,,ADV,14,está,discourse,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,7,el,spa,el,7,,DET,13,A_T_M,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,8,el,spa,el,8,,DET,13,A_T_M,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,9,el,spa,el,9,,DET,13,A_T_M,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,10,en,spa,en,10,,ADP,11,discoteca,case,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,11,discoteca,spa,discoteca,11,,NOUN,13,A_T_M,nmod,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,12,el,spa,el,12,,DET,13,A_T_M,det,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,13,A_T_M,eng,A_T_M,13,,NOUN,14,está,nsubj,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,14,está,spa,está,14,,VERB,0,root,root,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,15,está,spa,está,15,,VERB,14,está,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,16,en,spa,en,16,,ADP,18,baños,case,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,17,los,spa,los,17,,DET,18,baños,det,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,18,baños,spa,baños,18,,NOUN,14,está,obl,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,19,está,spa,está,19,,VERB,14,está,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,20,por,spa,por,20,,ADP,22,baños,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,21,los,spa,los,21,,DET,22,baños,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,22,baños,spa,baños,22,,NOUN,19,está,rep,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,23,loco,spa,loco,23,,INTJ,14,está,discourse,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,24,está,spa,está,24,,VERB,14,está,parataxis,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,25,dentro,spa,dentro,25,,ADV,24,está,advmod,"discourse, repitition, compound, slangs/curse",,,,,,
35778,ah huevo es cierto pero igual el el el en discoteca el A_T_M está está en los baños está por los baños loco está dentro .,26,26,.,0,.,26,,PUNCT,14,está,punct,"discourse, repitition, compound, slangs/curse",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,1,my,eng,my,1,,DET,2,eyes,det,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,2,eyes,eng,eyes,2,,NOUN,4,water,nsubj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,3,just,eng,just,3,,ADV,4,water,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,4,water,eng,water,4,,VERB,20,insolado,parataxis,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,5,and,eng,and,5,,CCONJ,6,stuff,cc,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,6,stuff,eng,stuff,6,,NOUN,4,water,conj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,7,I,eng,I,7,,PRON,10,know,nsubj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,8,don't,eng,do,8,,AUX,10,know,aux,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,,,,n't,9,,ADV,10,know,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,9,know,eng,know,10,,VERB,20,insolado,parataxis,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,10,why,eng,why,11,,ADV,20,insolado,obj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,11,but,eng,but,12,,CCONJ,20,insolado,mark,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,12,um,eng,um,13,,INTJ,20,insolado,discourse,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,13,we,eng,we,14,,PRON,15,went,nsubj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,14,went,eng,went,15,,VERB,20,insolado,parataxis,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,15,and,eng,and,16,,CCONJ,20,insolado,cc,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,16,bro,eng,bro,17,,INTJ,20,insolado,discourse,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,17,I,eng,I,18,,PRON,20,insolado,nsubj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,18,got,eng,got,19,,AUX,20,insolado,aux,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,19,insolado,spa,insolado,20,,ADJ,0,root,root,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,20,like,eng,like,21,,ADV,23,bad,discourse,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,21,so,eng,so,22,,ADV,23,bad,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,22,bad,eng,bad,23,,ADJ,20,insolado,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,23,really,eng,really,24,,ADV,26,bad,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,24,really,eng,really,25,,ADV,26,bad,rep,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,25,bad,eng,bad,26,,ADJ,20,insolado,rep,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,26,like,eng,like,27,,ADV,20,insolado,discourse,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,27,my,eng,my,28,,DET,29,eyes,det,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,28,eyes,eng,eyes,29,,NOUN,32,swollen,nsubj,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,29,got,eng,got,30,,AUX,32,swollen,aux,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,30,so,eng,so,31,,ADV,32,swollen,advmod,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,31,swollen,eng,swollen,32,,ADJ,20,insolado,parataxis,"complex, break of thought",,,,,,
44564,my eyes just water and stuff I don't know why but um we went and bro I got insolado like so bad really really bad like my eyes got so swollen .,32,32,.,0,.,33,,PUNCT,20,insolado,punct,"complex, break of thought",,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,1,en,spa,en,1,,ADP,,nan,,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,2,vez,spa,vez,2,,NOUN,13,vería,advmod,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,3,de,spa,de,3,,ADP,4,hacer,mark,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,4,hacer,spa,hacer,4,,VERB,2,vez,xcomp,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,5,concrete,eng,concrete,5,,NOUN,6,esto,nmod,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,6,esto,spa,esto,6,,PRON,4,hacer,obj,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,7,con,spa,con,7,,ADP,9,piso,case,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,8,un,spa,un,8,,DET,9,piso,det,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,9,piso,spa,piso,9,,NOUN,13,vería,obj,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,10,de,spa,de,10,,ADP,11,marble,case,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,11,marble,eng,marble,11,,NOUN,9,piso,nmod,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,12,se,spa,se,12,,PRON,13,vería,expl,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,13,vería,spa,vería,13,,VERB,0,root,root,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,14,super,eng&spa,super,14,,ADV,15,cool,advmod,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,15,cool,eng,cool,15,,ADJ,13,vería,xcomp,,,,,,,
45486,en vez de hacer concrete esto con un piso de marble se vería super cool .,16,16,.,0,.,16,,PUNCT,13,vería,punct,,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,1,el,spa,el,1,,DET,2,blog,det,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,2,blog,eng,blog,2,,NOUN,3,es ,nsubj,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,3,es,spa,es ,3,,AUX,0,root,root,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,4,para,spa,para,4,,ADP,6,escribir,mark,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,5,ellos,spa,ellos,5,,PRON,6,escribir,iobj,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,6,escribir,spa,escribir,6,,VERB,3,es ,attr,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,7,cosas,spa,cosas,7,,NOUN,6,escribir,obj,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,8,en,spa,en ,8,,ADP,9,términos,case,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,9,términos,spa,términos,9,,NOUN,6,escribir,obl,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,10,más,spa,más,10,,ADV,3,es ,dep,none,,,,,,
337,el blog es para ellos escribir cosas en términos más .,11,11,.,0,.,11,,PUNCT,3,es ,punct,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,1,esta,spa,esta,1,,DET,2,semana,det,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,2,semana,spa,semana,2,,NOUN,,nan,nsubj,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,3,que,spa,que,3,,SCONJ,6,es,mark,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,4,está,spa,está,4,,AUX,5,caminando,cop,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,5,caminando,spa,caminando,5,,VERB,6,es,ccomp,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,6,es,spa,es,6,,AUX,0,root,root,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,7,el,spa,el,7,,DET,8,spring_break,det,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,8,spring_break,eng,spring_break,8,,NOUN,5,caminando,attr,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,9,de,spa,de ,9,,ADP,8,spring_break,case,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,10,ella,spa,ella,10,,PRON,8,spring_break,nmod,none,,,,,,
1340,esta semana que está caminando es el spring_break de ella ?,11,11,?,0,?,11,,PUNCT,5,caminando,punct,none,,,,,,
2009,pero bueno they can stand on their own .,9,1,pero,spa,pero,1,,CCONJ,5,stand,discourse,none,,,,,,
2009,pero bueno they can stand on their own .,9,2,bueno,spa,bueno,2,,ADV,5,stand,discouse,none,,,,,,
2009,pero bueno they can stand on their own .,9,3,they,eng,they,3,,PRON,4,can,nsubj,none,,,,,,
2009,pero bueno they can stand on their own .,9,4,can,eng,can,4,,AUX,5,stand,aux,none,,,,,,
2009,pero bueno they can stand on their own .,9,5,stand,eng,stand,5,,VERB,0,root,root,none,,,,,,
2009,pero bueno they can stand on their own .,9,6,on,eng,on,6,,ADP,8,own ,case,none,,,,,,
2009,pero bueno they can stand on their own .,9,7,their,eng,their,7,,DET,8,own ,det,none,,,,,,
2009,pero bueno they can stand on their own .,9,8,own,eng,own ,8,,PRON,5,stand,obl,none,,,,,,
2009,pero bueno they can stand on their own .,9,9,.,0,.,9,,PUNCT,5,stand,punct,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,1,la,spa,la,1,,DET,2,verdad,det,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,2,verdad,spa,verdad,2,,NOUN,3,es,nsubj,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,3,es,spa,es,3,,AUX,0,root,root,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,4,que,spa,que,4,,SCONJ,6,hay,mark,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,5,siempre,spa,siempre,5,,ADV,6,hay,advmod,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,6,hay,spa,hay,6,,VERB,3,es,ccomp,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,7,el,spa,el,7,,DET,9,delay ,det,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,8,mismo,spa,mismo,8,,ADJ,9,delay ,amod,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,9,delay,eng,delay ,9,,NOUN,6,hay,obj ,none,,,,,,
4002,la verdad es que siempre hay el mismo delay .,10,10,.,0,.,10,,PUNCT,3,es,punct,none,,,,,,
5282,que a María la estaban recording también .,8,1,que,spa,que,,,SCONJ,6,root or nan,mark,none,,,,,,
5282,que a María la estaban recording también .,8,2,a,spa,a,,,ADP,3,root or nan,case,none,,,,,,
5282,que a María la estaban recording también .,8,3,María,spa,María,,,PROPN,6,root or nan,obl,none,,,,,,
5282,que a María la estaban recording también .,8,4,la,spa,la,,,PRON,6,root or nan,expl,none,,,,,,
5282,que a María la estaban recording también .,8,5,estaban,spa,estaban,,,AUX,6,root or nan,aux,none,,,,,,
5282,que a María la estaban recording también .,8,6,recording,eng,recording,,,VERB,0,root,root,none,,,,,,
5282,que a María la estaban recording también .,8,7,también,spa,también,,,ADV,6,root or nan,advmod,none,,,,,,
5282,que a María la estaban recording también .,8,8,.,0,.,,,PUNCT,6,root or nan,punct,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,1,y,spa,y,,,CCONJ,,nan,cc,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,2,customer,eng,customer,,,,,nan,,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,3,service,eng,service,,,,,nan,,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,2.1,customer_service,eng,,,,PROPN,9,root or nan,nsubj,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,4,a,spa,a,,,ADP,6,root or nan,case,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,5,la,spa,la,,,DET,6,root or nan,det,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,6,gente,spa,gente,,,NOUN,9,root or nan,obl,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,7,que,spa,que,,,SCONJ,9,root or nan,mark,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,8,le,spa,le,,,PRON,9,root or nan,iobj,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,9,toca,spa,toca,,,VERB,0,root,root,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,10,trabajar,spa,trabajar,,,VERB,9,root or nan,ccomp,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,11,en,spa,en,,,ADP,12.1,root or nan,case,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,12,customer,eng,customer,,,,,nan,,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,13,service,eng,service,,,,,nan,,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,,12.1,,,customer_service,,,NOUN,10,root or nan,obl,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,14,eso,spa,eso,,,PRON,15,root or nan,nsubj,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,15,es,spa,es,,,AUX,17,root or nan,cop,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,16,el,spa,el,,,DET,17,root or nan,det,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,17,terror,spa,terror,,,NOUN,9,root or nan,conj,none,,,,,,
8740,y customer service a la gente que le toca trabajar en customer service eso es el terror .,18,18,.,0,.,,,PUNCT,9,root or nan,punct,none,,,,,,
11941,are you gonna find something en el carrito ?,9,1,are,eng,are,,,AUX,4,root or nan,aux,none,,,,,,
11941,are you gonna find something en el carrito ?,9,2,you,eng,you,,,PRON,1,root or nan,nsubj,none,,,,,,
11941,are you gonna find something en el carrito ?,9,3,gonna,eng,gonna,,,AUX,4,root or nan,aux,none,,,,,,
11941,are you gonna find something en el carrito ?,9,4,find,eng,find,,,VERB,4,root or nan,root,none,,,,,,
11941,are you gonna find something en el carrito ?,9,5,something,eng,something,,,PRON,4,root or nan,obj,none,,,,,,
11941,are you gonna find something en el carrito ?,9,6,en,spa,en,,,ADP,8,root or nan,case,none,,,,,,
11941,are you gonna find something en el carrito ?,9,7,el,spa,el,,,DET,8,root or nan,det,none,,,,,,
11941,are you gonna find something en el carrito ?,9,8,carrito,spa,carrito,,,NOUN,4,root or nan,obl,none,,,,,,
11941,are you gonna find something en el carrito ?,9,9,?,0,?,,,PUNCT,,nan,punct,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,1,y,spa,y,1,,CCONJ,4,tocó,cc,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,2,hoy,spa,hoy,2,,ADV,4,tocó,advmod,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,3,le,spa,le,3,,PRON,4,tocó,iobj,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,4,tocó,spa,tocó,4,,VERB,0,root,root,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,5,madrugar,eng,madrugar,5,,VERB,4,tocó,xcomp,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,6,e,spa,e,6,,CCONJ,4,tocó,cc,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,7,irse,eng,irse,7,,VERB,4,tocó,xcomp,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,8,hasta,spa,hasta,8,,ADP,9,allá,case,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,9,allá,spa,allá,9,,ADV,7,irse,advmod,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,10,a,spa,a,10,,ADP,12,lugar,case,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,11,ese,spa,ese,11,,DET,12,lugar,det,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,12,lugar,spa,lugar,12,,NOUN,9,allá,obl,none,,,,,,
12521,y hoy le tocó madrugar e irse hasta allá a ese lugar .,13,13,.,0,.,13,,PUNCT,4,tocó,punct,none,,,,,,
17808,con hardware que no está bien hecho .,8,1,con,spa,con,1,,ADP,2,hardware,case,none,,,,,,
17808,con hardware que no está bien hecho .,8,2,hardware,eng,hardware,2,,NOUN,3,que,abl,none,,,,,,
17808,con hardware que no está bien hecho .,8,3,que,spa,que,3,,SCONJ,5,está,mark,none,,,,,,
17808,con hardware que no está bien hecho .,8,4,no,spa,no,4,,ADV,5,está,advmod,none,,,,,,
17808,con hardware que no está bien hecho .,8,5,está,spa,está,5,,AUX,7,hecho,cop,none,,,,,,
17808,con hardware que no está bien hecho .,8,6,bien,spa,bien,6,,ADV,7,hecho,advmod,none,,,,,,
17808,con hardware que no está bien hecho .,8,7,hecho,spa,hecho,7,,ADJ,0,root,root,none,,,,,,
17808,con hardware que no está bien hecho .,8,8,.,0,.,8,,PUNCT,7,hecho,punct,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,1,because,eng,because,1,,SCONJ,6,explicado,mark ,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,2,yo,spa,yo,2,,PRON,6,explicado,nsubj,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,3,se,spa,se,3,,PRON,6,explicado,expl,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,4,lo,spa,lo,4,,PRON,6,explicado,obj,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,5,he,spa,he,5,,AUX,6,explicado,aux,none,,,,,,
25408,because yo se lo he explicado veinte mil veces a él .,12,6,explicado,spa,explicado,6,,VERB,0,root,root,none,,,,,,
